"","PRVDR_NUM_prov","FULL_ADR_prov","STATE_CD_prov","ST_ADR_prov","FAC_NAME_prov","CITY_NAME_prov","PHNE_NUM_prov","ZIP_CD_prov","PRVDR_CTGRY_CD","PRVDR_NUM_lab","FULL_ADR_lab","STATE_CD_lab","ST_ADR_lab","FAC_NAME_lab","CITY_NAME_lab","PHNE_NUM_lab","ZIP_CD_lab","PRVDR_TYPE","STATE","BING_ADR"
"1476","495389","110 LAUCK DR, WINCHESTER, VA, 22603","VA","110 LAUCK DR","ENVOY OF WINCHESTER, LLC","WINCHESTER",5406677830,"22603",2,"49D0225167","110 LAUCK DR, WINCHESTER, VA, 22603","VA","110 LAUCK DR","ENVOY OF WINCHESTER, LLC","WINCHESTER","5406677830","22603","Nursing Home","VIRGINIA","110 Lauck Dr, Winchester, Virginia 22603, United States"
"1477","495390","8605 CENTREVILLE RD, MANASSAS, VA, 20110","VA","8605 CENTREVILLE RD","BIRMINGHAM GREEN","MANASSAS",7032570935,"20110",2,"49D0886955","8605 CENTREVILLE RD, MANASSAS, VA, 20110","VA","8605 CENTREVILLE RD","BIRMINGHAM GREEN","MANASSAS","7032570935","20110","Nursing Home","VIRGINIA","8605 Centreville Rd, Manassas, Virginia 20110, United States"
"1478","495391","1901 LIBBIE AVE, RICHMOND, VA, 23226","VA","1901 LIBBIE AVE","GLENBURNIE REHAB & NURSING CENTER","RICHMOND",8042813500,"23226",2,"49D1059398","1901 LIBBIE AVE, RICHMOND, VA, 23226","VA","1901 LIBBIE AVE","GLENBURNIE OPERATOR LLC","RICHMOND","8046646046","23226","Nursing Home","VIRGINIA","1901 Libbie Ave, Richmond, Virginia 23226, United States"
"1479","495393","1601 BROADROCK BLVD, RICHMOND, VA, 23224","VA","1601 BROADROCK BLVD","SITTER AND BARFOOT VETERANS CARE CENTER","RICHMOND",8043718000,"23224",2,"49D1073428","1601 BROAD ROCK BLVD, RICHMOND, VA, 23224","VA","1601 BROAD ROCK BLVD","SITTER AND BARFOOT VETERANS CARE CENTER","RICHMOND","8043718000","23224","Nursing Home","VIRGINIA","1601 Broadrock Blvd, Richmond, Virginia 23224, United States"
"1480","495394","9101 BON AIR CROSSINGS DR, BON AIR, VA, 23235","VA","9101 BON AIR CROSSINGS DR","THE LAURELS OF BON AIR","BON AIR",8045219980,"23235",2,"49D1069876","9101 BON AIR CROSSINGS DR, RICHMOND, VA, 23235","VA","9101 BON AIR CROSSINGS DR","LAURELS OF BON AIR, LLC,THE","RICHMOND","8045219980","23235","Nursing Home","VIRGINIA","9101 Bon Air Crossings Dr, Bon Air, Virginia 23235, United States"
"1481","495395","1 COLLEY AVE, NORFOLK, VA, 23510","VA","1 COLLEY AVE","HARBOR'S EDGE","NORFOLK",7572330475,"23510",4,"49D1062492","1 COLLEY AVE, NORFOLK, VA, 23510","VA","1 COLLEY AVE","FORT NORFOLK RETIREMENT COMMUNITY","NORFOLK","7576167922","23510","Nursing Home","VIRGINIA","1 Colley Ave, Norfolk, Virginia 23510, United States"
"1482","495396","6106 HEALTH CTR LN, FREDERICKSBURG, VA, 22407","VA","6106 HEALTH CTR LN","CARRIAGE HILL HEALTH AND REHAB CENTER","FREDERICKSBURG",5407851120,"22407",2,"49D1090418","6106 HEALTH CTR LN, FREDERICKSBURG, VA, 22407","VA","6106 HEALTH CTR LN","CARRIAGE HILL HEALTH & REHABILITATION CENTER","FREDERICKSBURG","5407851120","22407","Nursing Home","VIRGINIA","6106 Health Ctr Ln, Fredericksburg, Virginia 22407, United States"
"1483","495397","955 HARPERSVILLE RD, NEWPORT NEWS, VA, 23601","VA","955 HARPERSVILLE RD","THE CHESAPEAKE","NEWPORT NEWS",7575994376,"23601",2,"49D0661229","955 HARPERSVILLE RD, NEWPORT NEWS, VA, 23601","VA","955 HARPERSVILLE RD","CHESAPEAKE,THE","NEWPORT NEWS","7572231677","23601","Nursing Home","VIRGINIA","955 Harpersville Rd, Newport News, Virginia 23601, United States"
"1484","495399","100 RORER ST, CHATHAM, VA, 24531","VA","100 RORER ST","CHATHAM HEALTH & REHABILITATION CENTER","CHATHAM",4344320471,"24531",2,"49D2002398","100 RORER ST, CHATHAM, VA, 24531","VA","100 RORER ST","CHATHAM HEALTH REHABILITATION CENTER, LLC","CHATHAM","7035790820","24531","Nursing Home","VIRGINIA","100 Rorer St, Chatham, Virginia 24531, United States"
"1485","495400","12425 VLG LOOP, CULPEPER, VA, 22701","VA","12425 VLG LOOP","THE CULPEPER","CULPEPER",5408252411,"22701",2,"49D0886907","12425 VLG LOOP, CULPEPER, VA, 22701","VA","12425 VLG LOOP","CULPEPER BAPTIST RETIREMENT COMMUNITY","CULPEPER","7038252411","22701","Nursing Home","VIRGINIA","12425 Vlg Loop, Culpeper, Virginia 22701, United States"
"1486","495405","501 OAK AVE, WAYNESBORO, VA, 22980","VA","501 OAK AVE","SUMMIT SQUARE","WAYNESBORO",5409413100,"22980",2,"49D0957314","501 OAK AVE, WAYNESBORO, VA, 22980","VA","501 OAK AVE","SUMMIT SQUARE RETIREMENT COMMUNITY","WAYNESBORO","5409413100","22980","Nursing Home","VIRGINIA","501 Oak Ave, Waynesboro, Virginia 22980, United States"
"1487","495406","1000 LITTON LN, BLACKSBURG, VA, 24060","VA","1000 LITTON LN","THE WYBE AND MARIETJE KROONTJE HEALTH CARE CENTER","BLACKSBURG",5409533200,"24060",2,"49D0967777","1000 LITTON LN, BLACKSBURG, VA, 24060","VA","1000 LITTON LN","KROONTJE HEALTH CARE CENTER,THE","BLACKSBURG","5409533200","24060","Nursing Home","VIRGINIA","1000 Litton Ln, Blacksburg, Virginia 24060, United States"
"1488","495407","140 BRIMLEY DR, FREDERICKSBURG, VA, 22406","VA","140 BRIMLEY DR","FALLS RUN NURSING AND REHAB CENTER","FREDERICKSBURG",5407520111,"22406",2,"49D2022015","140 BRIMLEY DR, FREDERICKSBURG, VA, 22406","VA","140 BRIMLEY DR","STAFFORD HEALTHCARE GROUP, INC DBA","FREDERICKSBURG","5407520111","22406","Nursing Home","VIRGINIA","140 Brimley Dr, Fredericksburg, Virginia 22406, United States"
"1489","495407","140 BRIMLEY DR, FREDERICKSBURG, VA, 22406","VA","140 BRIMLEY DR","FALLS RUN NURSING AND REHAB CENTER","FREDERICKSBURG",5407520111,"22406",2,"49D2237886","55 BRIMLEY DR, FREDERICKSBURG, VA, 22406","VA","55 BRIMLEY DR","BEREA HEALTH AND REHAB","FREDERICKSBURG","5407019480","22406","Nursing Home","VIRGINIA","140 Brimley Dr, Fredericksburg, Virginia 22406, United States"
"1490","495408","350 KING WAY RD, MARTINSVILLE, VA, 24112","VA","350 KING WAY RD","KING'S GRANT RETIREMENT COMMUN","MARTINSVILLE",2766341000,"24112",2,"49D0861010","350 KINGS WAY RD, MARTINSVILLE, VA, 24112","VA","350 KINGS WAY RD","KINGS GRANT RETIREMENT COMMUNITY","MARTINSVILLE","5406341134","24112","Nursing Home","VIRGINIA","350 King Way Rd, Martinsville, Virginia 24112, United States"
"1491","495409","15051 HARMONY HLS LN, ABINGDON, VA, 24211","VA","15051 HARMONY HLS LN","ABINGDON HEALTH CARE LLC","ABINGDON",5405976923,"24211",2,"49D2042823","15051 HARMONY HLS LN, ABINGDON, VA, 24211","VA","15051 HARMONY HLS LN","ABINGDON HEALTH AND REHAB CENTER","ABINGDON","2764512590","24211","Nursing Home","VIRGINIA","15051 Harmony Hls Ln, Abingdon, Virginia 24211, United States"
"1492","495410","1739 KIRBY RD, MC LEAN, VA, 22101","VA","1739 KIRBY RD","ARLEIGH BURKE PAVILION","MC LEAN",7035066900,"22101",4,"49D0883908","1739 KIRBY RD, MC LEAN, VA, 22101","VA","1739 KIRBY RD","ARLEIGH BURKE PAVILION","MC LEAN","7035066900","22101","Nursing Home","VIRGINIA","1739 Kirby Rd, Mc Lean, Virginia 22101, United States"
"1493","495411","189 MONICA BLVD, LYNCHBURG, VA, 24502","VA","189 MONICA BLVD","LIBERTY RIDGE HEALTH & REHAB","LYNCHBURG",4348472860,"24502",2,"49D2072851","189 MONICA BLVD, LYNCHBURG, VA, 24502","VA","189 MONICA BLVD","LIBERTY RIDGE HEALTHCARE GROUP, LLC","LYNCHBURG","4348472860","24502","Nursing Home","VIRGINIA","189 Monica Blvd, Lynchburg, Virginia 24502, United States"
"1494","495412","377 CLONCE ST, WEBER CITY, VA, 24290","VA","377 CLONCE ST","NOVA HEALTH AND REHAB","WEBER CITY",2764775640,"24290",2,"49D2076538","377 CLOUNCE ST, WEBER CITY, VA, 24290","VA","377 CLOUNCE ST","NOVA HEALTHCARE GROUP, LLC","WEBER CITY","2764775640","24290","Nursing Home","VIRGINIA","377 Clonce St, Weber City, Virginia 24290, United States"
"1495","495417","514 N MAIN ST, RURAL RETREAT, VA, 24368","VA","514 N MAIN ST","RURAL RETREAT CARE CENTER","RURAL RETREAT",2766134700,"24368",2,"49D2086931","514 N MAIN ST, RURAL RETREAT, VA, 24368","VA","514 N MAIN ST","RURAL RETREAT CARE CENTER","RURAL RETREAT","2766867000","24368","Nursing Home","VIRGINIA","514 N Main St, Rural Retreat, Virginia 24368, United States"
"1496","495419","7090 COVENANT WOODS DR, MECHANICSVILLE, VA, 23111","VA","7090 COVENANT WOODS DR","COVENANT WOODS NURSING HOME","MECHANICSVILLE",8045698003,"23111",4,"49D0674725","7090 COVENANT WOODS DR, MECHANICSVILLE, VA, 23111","VA","7090 COVENANT WOODS DR","COVENANT WOODS","MECHANICSVILLE","8045698000","23111","Nursing Home","VIRGINIA","7090 Covenant Woods Dr, Mechanicsville, Virginia 23111, United States"
"1497","495421","5647 STARKEY RD, CAVE SPRING, VA, 24018","VA","5647 STARKEY RD","FRIENDSHIP HEALTH AND REHAB CENTER - SOUTH","CAVE SPRING",5402652117,"24018",2,"49D2111294","5647 STARKEY RD, ROANOKE, VA, 24018","VA","5647 STARKEY RD","FRIENDSHIP HEALTH AND REHAB CENTER SOUTH, INC","ROANOKE","5407778300","24018","Nursing Home","VIRGINIA","5647 Starkey Rd, Cave Spring, Virginia 24018, United States"
"1498","495422","74 MIZPAH RD, LOCUST HILL, VA, 23092","VA","74 MIZPAH RD","DOCKSIDE HEALTH & REHAB CENTER","LOCUST HILL",8047585260,"23092",2,"49D0896361","74 MIZPAH RD, LOCUST HILL, VA, 23092","VA","74 MIZPAH RD","DOCKSIDE HEALTH & REHAB CENTER","LOCUST HILL","8047585260","23092","Nursing Home","VIRGINIA","74 Mizpah Rd, Locust Hill, Virginia 23092, United States"
"1499","495426","300 BLUE RDG ST, MARTINSVILLE, VA, 24112","VA","300 BLUE RDG ST","MULBERRY CREEK NURSING AND REHAB CENTER","MARTINSVILLE",5402650322,"24112",2,"49D2179634","300 BLUERIDGE ST, MARTINSVILLE, VA, 24112","VA","300 BLUERIDGE ST","MULBERRY CREEK NURSING AND REHAB","MARTINSVILLE","2766388701","24112","Nursing Home","VIRGINIA","300 Blue Rdg St, Martinsville, Virginia 24112, United States"
"1500","495429","603 MAIN ST, MATHEWS, VA, 23109","VA","603 MAIN ST","RIVERSIDE CONVAL CENTER-MATHEW","MATHEWS",8047259443,"23109",2,"49D0880671","603 MAIN ST, MATHEWS, VA, 23109","VA","603 MAIN ST","RIVERSIDE CONVALESCENT CENTER MATHEWS","MATHEWS","8047259443","23109","Nursing Home","VIRGINIA","603 Main St, Mathews, Virginia 23109, United States"
"1501","495430","672 GLOUCESTER RD, SALUDA, VA, 23149","VA","672 GLOUCESTER RD","RIVERSIDE CONVAL CENTER-SALUDA","SALUDA",8047582363,"23149",2,"49D0661125","672 GLOUCESTER RD, SALUDA, VA, 23149","VA","672 GLOUCESTER RD","RIVERSIDE CONVALESCENT CENTER SALUDA","SALUDA","8047582363","23149","Nursing Home","VIRGINIA","672 Gloucester Rd, Saluda, Virginia 23149, United States"
"1502","495431","55 BRIMLEY DR, FREDERICKSBURG, VA, 22406","VA","55 BRIMLEY DR","BEREA HEALTH & REHAB CENTER","FREDERICKSBURG",5407019480,"22406",2,"49D2022015","140 BRIMLEY DR, FREDERICKSBURG, VA, 22406","VA","140 BRIMLEY DR","STAFFORD HEALTHCARE GROUP, INC DBA","FREDERICKSBURG","5407520111","22406","Nursing Home","VIRGINIA","55 Brimley Dr, Fredericksburg, Virginia 22406, United States"
"1503","495431","55 BRIMLEY DR, FREDERICKSBURG, VA, 22406","VA","55 BRIMLEY DR","BEREA HEALTH & REHAB CENTER","FREDERICKSBURG",5407019480,"22406",2,"49D2237886","55 BRIMLEY DR, FREDERICKSBURG, VA, 22406","VA","55 BRIMLEY DR","BEREA HEALTH AND REHAB","FREDERICKSBURG","5407019480","22406","Nursing Home","VIRGINIA","55 Brimley Dr, Fredericksburg, Virginia 22406, United States"
"1504","499800","600 GRESHAM DR, NORFOLK, VA, 23507","VA","600 GRESHAM DR","SENTARA NORFOLK GENERAL HOSPITAL","NORFOLK",7573888071,"23507",1,"49D0666985","600 GRESHAM DR, NORFOLK, VA, 23507","VA","600 GRESHAM DR","SENTARA NORFOLK GENERAL HOSPITAL","NORFOLK","8046283406","23507","Hospital","VIRGINIA","600 Gresham Dr, Norfolk, Virginia 23507, United States"
"1505","499800","600 GRESHAM DR, NORFOLK, VA, 23507","VA","600 GRESHAM DR","SENTARA NORFOLK GENERAL HOSPITAL","NORFOLK",7573888071,"23507",1,"49D0861095","600 GRESHAM DR, NORFOLK, VA, 23507","VA","600 GRESHAM DR","TRANSPLANT IMMUNOLOGY LABORATORY","NORFOLK","8046283114","23507","Hospital","VIRGINIA","600 Gresham Dr, Norfolk, Virginia 23507, United States"
"1506","499800","600 GRESHAM DR, NORFOLK, VA, 23507","VA","600 GRESHAM DR","SENTARA NORFOLK GENERAL HOSPITAL","NORFOLK",7573888071,"23507",1,"49D0951552","600 GRESHAM DR, NORFOLK, VA, 23507","VA","600 GRESHAM DR","FETAL DIAGNOSTIC UNIT EVMS HEALTH","NORFOLK","7576231392","23507","Hospital","VIRGINIA","600 Gresham Dr, Norfolk, Virginia 23507, United States"
"1507","499800","600 GRESHAM DR, NORFOLK, VA, 23507","VA","600 GRESHAM DR","SENTARA NORFOLK GENERAL HOSPITAL","NORFOLK",7573888071,"23507",1,"49D0993431","600 GRESHAM DR, NORFOLK, VA, 23507","VA","600 GRESHAM DR","HOSPITAL FOR EXTENDED RECOVERY","NORFOLK","7573881700","23507","Hospital","VIRGINIA","600 Gresham Dr, Norfolk, Virginia 23507, United States"
"1508","499801","3300 GALLOWS RD, FALLS CHURCH, VA, 22042","VA","3300 GALLOWS RD","INOVA FAIRFAX HOSPITAL","FALLS CHURCH",7039702600,"22042",1,"49D0707701","3300 GALLOWS RD, FALLS CHURCH, VA, 22042","VA","3300 GALLOWS RD","INOVA FAIRFAX HOSPITAL MAIN LABORATORY","FALLS CHURCH","7036983619","22042","Hospital","VIRGINIA","3300 Gallows Rd, Falls Church, Virginia 22042, United States"
"1509","499801","3300 GALLOWS RD, FALLS CHURCH, VA, 22042","VA","3300 GALLOWS RD","INOVA FAIRFAX HOSPITAL","FALLS CHURCH",7039702600,"22042",1,"49D0927012","3302 GALLOWS RD, FALLS CHURCH, VA, 22042","VA","3302 GALLOWS RD","NORTHERN VIRGINIA MENTAL HEALTH","FALLS CHURCH","7032077100","22042","Hospital","VIRGINIA","3300 Gallows Rd, Falls Church, Virginia 22042, United States"
"1510","499801","3300 GALLOWS RD, FALLS CHURCH, VA, 22042","VA","3300 GALLOWS RD","INOVA FAIRFAX HOSPITAL","FALLS CHURCH",7039702600,"22042",1,"49D2071564","3300 GALLOWS RD, FALLS CHURCH, VA, 22042","VA","3300 GALLOWS RD","INOVA CORE RESEARCH LABORATORY","FALLS CHURCH","7037764545","22042","Hospital","VIRGINIA","3300 Gallows Rd, Falls Church, Virginia 22042, United States"
"1511","499801","3300 GALLOWS RD, FALLS CHURCH, VA, 22042","VA","3300 GALLOWS RD","INOVA FAIRFAX HOSPITAL","FALLS CHURCH",7039702600,"22042",1,"49D2140140","3300 GALLOWS RD IHVI, FALLS CHURCH, VA, 22042","VA","3300 GALLOWS RD IHVI","INOVA BIOCORE LABORATORY","FALLS CHURCH","7037767619","22042","Hospital","VIRGINIA","3300 Gallows Rd, Falls Church, Virginia 22042, United States"
"1512","499803","601 CHILDREN LN, NORFOLK, VA, 23507","VA","601 CHILDREN LN","CHILDREN'S HOSP KINGS DAUGHTERS - TRANSPLANT","NORFOLK",7576687723,"23507",1,"49D0015998","601 CHILDRENS LN, NORFOLK, VA, 23507","VA","601 CHILDRENS LN","CHILDRENS HOSPITAL OF THE KINGS","NORFOLK","7576687267","23507","Hospital","VIRGINIA","601 Children Ln, Norfolk, Virginia 23507, United States"
"1513","499803","601 CHILDREN LN, NORFOLK, VA, 23507","VA","601 CHILDREN LN","CHILDREN'S HOSP KINGS DAUGHTERS - TRANSPLANT","NORFOLK",7576687723,"23507",1,"49D2183576","601 CHILDREN LN, NORFOLK, VA, 23507","VA","601 CHILDREN LN","HAGUE PHARMACY AT CHKD","NORFOLK","7578811126","23507","Hospital","VIRGINIA","601 Children Ln, Norfolk, Virginia 23507, United States"
"1514","499804","1602 SKIPWITH RD, RICHMOND, VA, 23229","VA","1602 SKIPWITH RD","HENRICO DOCTORS HOSPITAL - TRANSPLANT","RICHMOND",8042894800,"23229",1,"49D0227598","1602 SKIPWITH RD, RICHMOND, VA, 23229","VA","1602 SKIPWITH RD","HENRICO DOCTORS HOSPITAL LABORATORY","RICHMOND","8042894840","23229","Hospital","VIRGINIA","1602 Skipwith Rd, Richmond, Virginia 23229, United States"
"1515","499804","1602 SKIPWITH RD, RICHMOND, VA, 23229","VA","1602 SKIPWITH RD","HENRICO DOCTORS HOSPITAL - TRANSPLANT","RICHMOND",8042894800,"23229",1,"49D0863303","1602 SKIPWITH RD, RICHMOND, VA, 23229","VA","1602 SKIPWITH RD","HENRICO DOCTORS HOSPITAL RESPIRATORY DEPARTMENT","RICHMOND","8042894710","23229","Hospital","VIRGINIA","1602 Skipwith Rd, Richmond, Virginia 23229, United States"
"1516","49E004","1229 COUNTY FARM RD, BEDFORD, VA, 24523","VA","1229 COUNTY FARM RD","BEDFORD CO NURSING HOME","BEDFORD",5405867658,"24523",10,"49D0233064","1229 COUNTY FARM RD, BEDFORD, VA, 24523","VA","1229 COUNTY FARM RD","BEDFORD COUNTY NURSING HOME","BEDFORD","5405867658","24523","Nursing Home","VIRGINIA","1229 County Farm Rd, Bedford, Virginia 24523, United States"
"1517","49E050","1776 ELLY RD, ARODA, VA, 22709","VA","1776 ELLY RD","MOUNTAIN VIEW NURSING HOME","ARODA",5409486831,"22709",10,"49D0857488","1776 ELLY RD, ARODA, VA, 22709","VA","1776 ELLY RD","MOUNTAIN VIEW NURSING HOME, INC","ARODA","5409486831","22709","Nursing Home","VIRGINIA","1776 Elly Rd, Aroda, Virginia 22709, United States"
"1518","49E075","123 LAKEVIEW RD, WOODSTOCK, VA, 22664","VA","123 LAKEVIEW RD","SKYLINE TERRACE CONV HOME","WOODSTOCK",5404593738,"22664",10,"49D0701049","123 LAKEVIEW DR, WOODSTOCK, VA, 22664","VA","123 LAKEVIEW DR","SKYLINE TERRACE NURSING HOME","WOODSTOCK","5404593738","22664","Nursing Home","VIRGINIA","123 Lakeview Rd, Woodstock, Virginia 22664, United States"
"1519","49E076","11 N BROAD ST, SALEM, VA, 24153","VA","11 N BROAD ST","SNYDER NURSING HOME","SALEM",5403896305,"24153",10,"49D0877968","11 N BROAD ST, SALEM, VA, 24153","VA","11 N BROAD ST","SNYDER NURSING HOME INC","SALEM","7033890160","24153","Nursing Home","VIRGINIA","11 N Broad St, Salem, Virginia 24153, United States"
"1520","49E084","1101 HAMPTON ST, RICHMOND, VA, 23220","VA","1101 HAMPTON ST","THE VIRGINIA HOME","RICHMOND",8043594093,"23220",10,"49D0888450","1101 HAMPTON ST, RICHMOND, VA, 23220","VA","1101 HAMPTON ST","VIRGINIA HOME THE","RICHMOND","8043594093","23220","Nursing Home","VIRGINIA","1101 Hampton St, Richmond, Virginia 23220, United States"
"1521","49E131","340 BAGLEY CIR, MARION, VA, 24354","VA","340 BAGLEY CIR","SW VA M H INST GERI TRT CTR","MARION",2767831209,"24354",10,"49D0232526","340 BAGLEY CIR, MARION, VA, 24354","VA","340 BAGLEY CIR","SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE","MARION","2767831227","24354","Nursing Home","VIRGINIA","340 Bagley Cir, Marion, Virginia 24354, United States"
"1522","49E131","340 BAGLEY CIR, MARION, VA, 24354","VA","340 BAGLEY CIR","SW VA M H INST GERI TRT CTR","MARION",2767831209,"24354",10,"49D2101767","340 BAGLEY CIR, MARION, VA, 24354","VA","340 BAGLEY CIR","SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE","MARION","2767831227","24354","Nursing Home","VIRGINIA","340 Bagley Cir, Marion, Virginia 24354, United States"
"1523","49E256","4560 PRINCESS ANNE RD, VIRGINIA BEACH, VA, 23462","VA","4560 PRINCESS ANNE RD","OUR LADY OF PERPETUAL HELP","VIRGINIA BEACH",7574954211,"23462",10,"49D0229167","4560 PRINCESS ANNE RD, VIRGINIA BEACH, VA, 23462","VA","4560 PRINCESS ANNE RD","OUR LADY OF PERPETUAL HELP","VIRGINIA BEACH","8044565018","23462","Nursing Home","VIRGINIA","4560 Princess Anne Rd, Virginia Beach, Virginia 23462, United States"
"1524","070002","114 WOODLAND ST, HARTFORD, CT, 06105","CT","114 WOODLAND ST","ST FRANCIS HOSPITAL & MEDICAL CENTER","HARTFORD",8607144000,"06105",1,"07D2023557","21 WOODLAND ST, HARTFORD, CT, 06105","CT","21 WOODLAND ST","NEW YORK BLOOD CENTER","HARTFORD","9147844555","06105","Hospital","CONNECTICUT","114 Woodland St, Hartford, Connecticut 06105, United States"
"1525","070002","114 WOODLAND ST, HARTFORD, CT, 06105","CT","114 WOODLAND ST","ST FRANCIS HOSPITAL & MEDICAL CENTER","HARTFORD",8607144000,"06105",1,"07D2089183","19 WOODLAND ST, HARTFORD, CT, 06105","CT","19 WOODLAND ST","MALTA HOUSE OF CARE MOBILE MEDICAL VAN","HARTFORD","8607250171","06105","Hospital","CONNECTICUT","114 Woodland St, Hartford, Connecticut 06105, United States"
"1526","070002","114 WOODLAND ST, HARTFORD, CT, 06105","CT","114 WOODLAND ST","ST FRANCIS HOSPITAL & MEDICAL CENTER","HARTFORD",8607144000,"06105",1,"07D2170741","129 WOODLAND ST, HARTFORD, CT, 06105","CT","129 WOODLAND ST","LIGHTHOUSE SURGERY CENTER","HARTFORD","8608302255","06105","Hospital","CONNECTICUT","114 Woodland St, Hartford, Connecticut 06105, United States"
"1527","070004","50 HOSPITAL HL RD, SHARON, CT, 06069","CT","50 HOSPITAL HL RD","SHARON HOSPITAL","SHARON",8603644228,"06069",1,"07D0644532","50 HOSPITAL HL RD, SHARON, CT, 06069","CT","50 HOSPITAL HL RD","VASSAR HEALTH CONNECTICUT, INC DBA SHARON HOSPITAL","SHARON","8603644050","06069","Hospital","CONNECTICUT","50 Hospital Hl Rd, Sharon, Connecticut 06069, United States"
"1528","070004","50 HOSPITAL HL RD, SHARON, CT, 06069","CT","50 HOSPITAL HL RD","SHARON HOSPITAL","SHARON",8603644228,"06069",1,"07D0709918","27 HOSPITAL HL RD, SHARON, CT, 06069","CT","27 HOSPITAL HL RD","SHARON HEALTHCARE CENTER","SHARON","8603641002","06069","Hospital","CONNECTICUT","50 Hospital Hl Rd, Sharon, Connecticut 06069, United States"
"1529","070005","64 ROBBINS ST, WATERBURY, CT, 06721","CT","64 ROBBINS ST","WATERBURY HOSPITAL","WATERBURY",2035736000,"06721",1,"07D0712320","160 ROBBINS ST, WATERBURY, CT, 06708","CT","160 ROBBINS ST","SAINT MARY'S HOSPITAL","WATERBURY","2037556663","06708","Hospital","CONNECTICUT","64 Robbins St, Waterbury, Connecticut 06721, United States"
"1530","070006","1 HOSPITAL PLZ, STAMFORD, CT, 06904","CT","1 HOSPITAL PLZ","STAMFORD HOSPITAL","STAMFORD",2032761000,"06904",1,"07D0102328","1 HOSPITAL PLZ, STAMFORD, CT, 06904","CT","1 HOSPITAL PLZ","STAMFORD HOSPITAL LABORATORY, THE","STAMFORD","2032767119","06904","Hospital","CONNECTICUT","1 Hospital Plz, Stamford, Connecticut 06904, United States"
"1531","070006","1 HOSPITAL PLZ, STAMFORD, CT, 06904","CT","1 HOSPITAL PLZ","STAMFORD HOSPITAL","STAMFORD",2032761000,"06904",1,"07D0879928","1 HOSPITAL PLZ, STAMFORD, CT, 06904","CT","1 HOSPITAL PLZ","STAMFORD HOSP PULMONARY LAB,THE","STAMFORD","2032767495","06904","Hospital","CONNECTICUT","1 Hospital Plz, Stamford, Connecticut 06904, United States"
"1532","070006","1 HOSPITAL PLZ, STAMFORD, CT, 06904","CT","1 HOSPITAL PLZ","STAMFORD HOSPITAL","STAMFORD",2032761000,"06904",1,"07D0888515","1 HOSPITAL PLZ, STAMFORD, CT, 06904","CT","1 HOSPITAL PLZ","STAMFORD HOSPITAL NURSING DEPARTMENT, THE","STAMFORD","2032767203","06904","Hospital","CONNECTICUT","1 Hospital Plz, Stamford, Connecticut 06904, United States"
"1533","070006","1 HOSPITAL PLZ, STAMFORD, CT, 06904","CT","1 HOSPITAL PLZ","STAMFORD HOSPITAL","STAMFORD",2032761000,"06904",1,"07D2117500","1 HOSPITAL PLZ, STAMFORD, CT, 06904","CT","1 HOSPITAL PLZ","BENNETT CANCER CENTER LABORATORY","STAMFORD","2032767203","06904","Hospital","CONNECTICUT","1 Hospital Plz, Stamford, Connecticut 06904, United States"
